NPLV,w2v_0,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19
510130,-0.12404123,0.04329955,0.035511456,-0.10373785,0.091203585,-0.03405145,0.043211505,0.37431586,-0.17197704,0.13881066,0.13514161,-0.06938956,-0.036648877,-0.07795947,0.081030935,0.03549339,0.43148732,-0.037951916,-0.26793087,-0.017488398
510131,-0.11444975,0.026436001,0.030919675,-0.07369467,0.06910104,-0.04618579,0.041645613,0.35652092,-0.18684289,0.12395989,0.15061572,-0.068343334,-0.024640108,-0.09292214,0.07636859,0.04470874,0.45477924,-0.047834735,-0.3007863,-0.0015841037
510132,-0.13536483,0.045039255,0.011458325,-0.10043946,0.10584642,-0.032384247,0.028429653,0.3466695,-0.16258386,0.14939336,0.108973466,-0.07899468,-0.011459538,-0.06991904,0.08600027,0.037453905,0.4454121,-0.04180219,-0.2743618,-0.009588765
510133,-0.12568864,0.042899642,0.03962758,-0.09367383,0.08483549,-0.029844284,0.05470517,0.37422988,-0.18146652,0.14056346,0.1305582,-0.09091809,-0.029295444,-0.06874931,0.08271584,0.030594084,0.4350894,-0.04362053,-0.28478274,-0.0006912679
510134,-0.1237058,0.04059354,0.042385913,-0.08578256,0.08073262,-0.028903835,0.05254968,0.37092623,-0.17629957,0.14612086,0.13443922,-0.091572374,-0.04246395,-0.07124473,0.08182999,0.036078963,0.43894967,-0.04071861,-0.2798767,0.00049822894
510135,-0.12999281,0.035251886,0.012190276,-0.08189168,0.0918263,-0.031467777,0.041010987,0.34239835,-0.16488124,0.13832489,0.12226051,-0.08374033,0.010575551,-0.07981761,0.11030186,0.052303478,0.47418982,-0.036436476,-0.27673638,-0.031536866
510136,-0.15379573,0.06527768,0.042630438,-0.11872151,0.093751356,-0.019790499,0.037858166,0.37243208,-0.1867939,0.15866837,0.10076424,-0.092380285,-0.030807802,-0.073195636,0.062246416,0.010162996,0.4191585,-0.0739197,-0.30111915,0.009462931
510137,-0.12173133,0.033304114,0.038058367,-0.08160892,0.083485335,-0.036630068,0.060631093,0.3590393,-0.18404071,0.13428506,0.14275378,-0.092554756,-0.01914717,-0.0785816,0.08954625,0.04108619,0.4432927,-0.030325945,-0.27557167,-0.024019906
510138,-0.13374935,0.04382615,0.01140098,-0.101174146,0.10464971,-0.026564479,0.023340186,0.37233075,-0.17514265,0.15726817,0.10068857,-0.07952311,-0.023538679,-0.062084764,0.05981649,0.026985511,0.43937436,-0.061350115,-0.29219905,0.015776481
510139,-0.12966056,0.018398656,0.023410698,-0.078195974,0.075145036,-0.058473118,0.08743602,0.34515035,-0.17617618,0.109777614,0.14362787,-0.09513261,0.021490112,-0.08610666,0.12548421,0.04842697,0.4436704,-0.034913275,-0.26892123,-0.05638445
510140,-0.11820331,0.034213766,0.03492912,-0.091109745,0.09350766,-0.03148537,0.059056062,0.3710227,-0.18735337,0.12917219,0.12928127,-0.08128064,0.007926311,-0.07020405,0.07682909,0.028653571,0.4164241,-0.057681043,-0.29272875,0.0013470819
510141,-0.1394679,0.031192055,0.011939352,-0.085776545,0.08344261,-0.051363073,0.05571135,0.32761022,-0.16093466,0.1334491,0.124712735,-0.09161445,-0.0011686627,-0.08281973,0.12046835,0.052999776,0.46005657,-0.027311865,-0.26126337,-0.05079829
510142,-0.11132512,0.021953382,0.033409894,-0.07729246,0.06537072,-0.038416065,0.07149031,0.35183778,-0.18259722,0.11511587,0.14963534,-0.08829961,-0.01898214,-0.082280144,0.091479644,0.044035435,0.43255976,-0.02580303,-0.26763147,-0.024224972
510143,-0.13536483,0.045039255,0.011458325,-0.10043946,0.10584642,-0.032384247,0.028429653,0.3466695,-0.16258389,0.14939336,0.108973466,-0.07899468,-0.011459538,-0.06991904,0.08600027,0.03745391,0.4454121,-0.04180219,-0.2743618,-0.0095887715
510144,-0.12725057,0.050314456,0.023569977,-0.09973974,0.10890192,-0.024985874,0.024473568,0.35911682,-0.17071989,0.15177017,0.11154694,-0.07700839,-0.02020398,-0.06396687,0.06632803,0.030468695,0.4313704,-0.04838697,-0.2840503,0.009774388
510145,-0.12172764,0.038510483,0.041111365,-0.09732632,0.08866886,-0.025411243,0.050351698,0.36455545,-0.18488373,0.13963944,0.13810718,-0.088896655,-0.030505367,-0.07704166,0.07819131,0.030754289,0.44147816,-0.046481803,-0.2861992,-0.008067552
510146,-0.12535322,0.052818075,0.03690828,-0.09523175,0.10176019,-0.022912897,0.037300754,0.35420123,-0.17692655,0.14536728,0.12585697,-0.08383293,-0.039454784,-0.07599571,0.06450459,0.030386606,0.43515566,-0.033289034,-0.28043526,0.0035336232
510147,-0.13188215,0.057328198,0.021191318,-0.0999942,0.113363706,-0.026283855,-0.012876005,0.3620967,-0.17645635,0.16984807,0.10368711,-0.05432204,-0.02172102,-0.073092625,0.046941936,0.029530764,0.45117313,-0.07883197,-0.32411817,0.04227266
510148,-0.12647796,0.04150033,0.024326535,-0.098814785,0.09980731,-0.021481648,0.03424008,0.36154804,-0.17803621,0.15212396,0.11874492,-0.08003155,-0.016144294,-0.07192851,0.07464199,0.032870952,0.44112438,-0.043388266,-0.28240016,0.002357101
510149,-0.117760405,0.040839847,0.028308585,-0.089903586,0.08536743,-0.023414582,0.024896052,0.35424227,-0.18382835,0.1401927,0.13479976,-0.06508788,-0.041912302,-0.09206739,0.062378265,0.039092466,0.4583066,-0.039304018,-0.29664326,0.009904109
510151,-0.121507175,0.0412715,0.039691847,-0.0820825,0.08722607,-0.037163775,0.050566256,0.35333848,-0.17929567,0.13660409,0.13284342,-0.08887719,-0.019685829,-0.07105773,0.08042722,0.039254423,0.43005332,-0.04029274,-0.28153726,-0.012426722
510152,-0.11149769,0.027037865,0.04285235,-0.07120597,0.08729758,-0.044921603,0.07162914,0.3595209,-0.18616095,0.116825014,0.14679913,-0.08630195,0.007561979,-0.07567083,0.08236084,0.039401185,0.41438735,-0.04826274,-0.28447282,-0.018733341
510153,-0.12657848,0.04898405,0.024897585,-0.10030454,0.10410057,-0.02100187,0.023783905,0.3567166,-0.173509,0.15526801,0.1085728,-0.076030985,-0.01642794,-0.06492931,0.06573132,0.0307547,0.4294044,-0.052925605,-0.28804684,0.0141497
510156,-0.11229537,0.027790288,0.059584588,-0.06901867,0.05954143,-0.043320186,0.089155234,0.3694959,-0.18788093,0.13114437,0.15760049,-0.10124976,-0.033071756,-0.07654458,0.09508811,0.049622197,0.42875162,-0.030851554,-0.2716559,-0.026232287
510157,-0.11229537,0.027790288,0.059584588,-0.06901867,0.05954143,-0.043320186,0.089155234,0.3694959,-0.18788093,0.1311444,0.15760049,-0.10124976,-0.033071756,-0.07654458,0.09508811,0.049622197,0.42875168,-0.030851554,-0.2716559,-0.026232287
510158,-0.110717244,0.030286994,0.05155993,-0.070372425,0.05656355,-0.04100995,0.07227109,0.36623636,-0.18981452,0.111981206,0.16301647,-0.0766423,-0.0066101374,-0.09789746,0.11909051,0.0433591,0.44347027,-0.028239671,-0.27348596,-0.04984867
510159,-0.13492928,0.048359234,0.02990698,-0.10511375,0.09247178,-0.025721475,0.04247822,0.36546624,-0.17902972,0.1423661,0.11702714,-0.08512854,-0.026609348,-0.073555164,0.07071858,0.023545176,0.4276508,-0.05097172,-0.2835102,0.0007107822
510160,-0.12537393,0.04516809,0.03353135,-0.09235065,0.093988754,-0.02706009,0.039337397,0.36536884,-0.17367382,0.14877936,0.12366638,-0.08471873,-0.03198867,-0.06781986,0.07453495,0.033438835,0.435383,-0.044327248,-0.2818407,0.00486348
510161,-0.1237058,0.04059354,0.042385913,-0.08578256,0.08073262,-0.028903835,0.05254968,0.37092623,-0.17629957,0.14612086,0.13443922,-0.091572374,-0.04246395,-0.07124473,0.08182999,0.036078963,0.43894967,-0.04071861,-0.2798767,0.00049822894
510163,-0.121507175,0.0412715,0.039691847,-0.0820825,0.08722607,-0.037163775,0.050566256,0.35333848,-0.17929567,0.13660409,0.13284342,-0.08887719,-0.019685829,-0.07105773,0.08042722,0.039254423,0.43005332,-0.04029274,-0.28153726,-0.012426722
510164,-0.13429675,0.047107086,0.031156495,-0.10564533,0.08795287,-0.021971824,0.04182913,0.3632072,-0.18165477,0.14565821,0.11422795,-0.08420863,-0.023055425,-0.07446096,0.07015697,0.023814358,0.42580047,-0.05524338,-0.28727168,0.0048287166
510165,-0.12852082,0.045286044,0.019295843,-0.09598813,0.104540616,-0.02853485,0.028344175,0.36274365,-0.17458358,0.15122777,0.10692012,-0.08284178,-0.018345023,-0.060433537,0.06525754,0.029793888,0.43230262,-0.053352546,-0.2881264,0.0077495957
510166,-0.121507175,0.0412715,0.039691847,-0.0820825,0.08722607,-0.037163775,0.050566256,0.35333848,-0.17929567,0.13660409,0.13284342,-0.08887719,-0.019685829,-0.07105773,0.08042722,0.039254423,0.43005332,-0.04029274,-0.28153726,-0.012426722
510167,-0.14599241,0.03368166,0.037409168,-0.09664622,0.05513545,-0.043884307,0.08592706,0.3546097,-0.18626598,0.11809551,0.13747214,-0.105009295,-0.023843564,-0.094935134,0.10639248,0.030842168,0.43688828,-0.040305864,-0.27121213,-0.04599924
510168,-0.11481024,0.024271188,0.032022275,-0.083209686,0.06993385,-0.03059889,0.079754576,0.35995018,-0.18953598,0.13051812,0.14381802,-0.092089914,-0.015306841,-0.08064663,0.09244491,0.039097674,0.43759638,-0.04002098,-0.2753365,-0.008257572
510169,-0.12657848,0.04898405,0.024897585,-0.10030454,0.10410057,-0.02100187,0.023783905,0.3567166,-0.173509,0.15526801,0.1085728,-0.076030985,-0.01642794,-0.06492931,0.06573132,0.0307547,0.4294044,-0.052925605,-0.28804684,0.0141497
510170,-0.11206229,0.030784786,0.031588394,-0.13519701,0.124805965,-0.019593295,0.00869938,0.40200728,-0.18014713,0.18243146,0.1235263,-0.06376575,-0.024843369,-0.069165945,0.0949167,0.043880474,0.43893442,-0.0745907,-0.2753603,0.013442864
510171,-0.12469565,0.04395984,0.03614868,-0.09184527,0.09733729,-0.022633225,0.040925637,0.36417827,-0.18268636,0.14866762,0.12278993,-0.082426436,-0.015843319,-0.07076434,0.0732073,0.030604796,0.4288691,-0.049426753,-0.288557,0.007901035
510172,-0.12657848,0.04898405,0.024897585,-0.10030454,0.10410057,-0.02100187,0.023783905,0.3567166,-0.173509,0.15526801,0.1085728,-0.076030985,-0.01642794,-0.06492931,0.06573132,0.0307547,0.4294044,-0.052925605,-0.28804684,0.0141497
510174,-0.13397588,0.048408475,0.0034322818,-0.106803626,0.1180075,-0.021823464,0.011060323,0.37005877,-0.17091863,0.16260178,0.08675756,-0.07814756,-0.017302174,-0.05217027,0.0534589,0.022435697,0.43405208,-0.06351017,-0.2932513,0.023442287
510175,-0.12876716,0.037900686,0.04725988,-0.10234832,0.06841312,-0.044418037,0.07172199,0.3712632,-0.18532863,0.11710631,0.14967117,-0.07925784,-0.032535575,-0.0920068,0.0911507,0.03329697,0.42213407,-0.036624834,-0.2654909,-0.044734463
510176,-0.10650503,0.022763995,0.043838467,-0.12490126,0.11398195,-0.032007158,0.027854046,0.40441215,-0.18538544,0.17093319,0.14406496,-0.072394446,-0.028312325,-0.074403234,0.109589666,0.051949784,0.44049805,-0.06717237,-0.26888767,-0.0073062233
510177,-0.11149769,0.027037865,0.04285235,-0.07120597,0.08729758,-0.044921603,0.07162914,0.3595209,-0.18616095,0.116825014,0.14679913,-0.08630195,0.007561979,-0.07567083,0.08236084,0.039401185,0.41438735,-0.04826274,-0.28447282,-0.018733341
510178,-0.13600153,0.033810496,0.059482202,-0.08855742,0.043277796,-0.038560152,0.09683479,0.37330905,-0.19735594,0.11748153,0.15216506,-0.110733345,-0.044372693,-0.09283595,0.09492714,0.0268271,0.42685914,-0.04283092,-0.27869105,-0.031547
510179,-0.11200324,0.034619007,0.043885473,-0.082599804,0.07872631,-0.034209196,0.051997453,0.3759344,-0.18847665,0.14196542,0.13851184,-0.09017209,-0.029773803,-0.082115635,0.08365679,0.03634427,0.46612546,-0.043011934,-0.28153566,-0.017752372
510180,-0.12656946,0.040435467,0.029508635,-0.08881972,0.08988401,-0.030400304,0.042980313,0.3687823,-0.17731024,0.1482689,0.11931173,-0.09020897,-0.03023907,-0.06449437,0.07352743,0.032803725,0.43626037,-0.049000733,-0.2856771,0.0029577932
510181,-0.12016572,0.03928903,0.04165727,-0.09643169,0.084334694,-0.044879828,0.054466605,0.36487693,-0.17688474,0.12545331,0.14600189,-0.07020496,-0.026098264,-0.0830094,0.08782959,0.041332178,0.42573386,-0.032911304,-0.26486567,-0.0380963
510182,-0.12368625,0.047818523,0.045575228,-0.08850361,0.0880723,-0.024987044,0.050626185,0.360379,-0.17937157,0.14289838,0.13650809,-0.090735786,-0.04951528,-0.078966364,0.07235687,0.0331963,0.43873498,-0.030293627,-0.2785493,-0.0007577403
510183,-0.12283086,0.027446697,0.062708706,-0.06982372,0.06494002,-0.033555254,0.07674735,0.35880682,-0.19890174,0.120848425,0.15416121,-0.094285555,-0.02603774,-0.07173669,0.104436025,0.03383254,0.4432982,-0.03286617,-0.28521866,-0.015957547
510184,-0.124099046,0.019738482,0.06253853,-0.0690791,0.05989766,-0.03647516,0.088497214,0.36383605,-0.20387386,0.117782876,0.16454569,-0.098127246,-0.02325737,-0.081175596,0.109292254,0.031822853,0.4495621,-0.028976524,-0.2831439,-0.019302443
510185,-0.11858625,0.028130671,0.045754954,-0.08151582,0.069674455,-0.02712744,0.042644434,0.36379743,-0.1957908,0.124793395,0.14779037,-0.06851984,-0.03709838,-0.07955514,0.08530715,0.032721635,0.4607038,-0.05033544,-0.30498382,0.008269894
510186,-0.12402168,0.050524533,0.038700774,-0.106458895,0.09854326,-0.030134657,0.04128801,0.3637687,-0.17504907,0.13558814,0.13721049,-0.06855298,-0.04370021,-0.08568111,0.07155783,0.032610726,0.43127263,-0.027526932,-0.26660347,-0.018744368
510187,-0.11687011,0.035078198,0.07010788,-0.065912314,0.054083183,-0.03709019,0.088516496,0.3619467,-0.18989687,0.12689596,0.16763411,-0.10902792,-0.062597476,-0.08954121,0.092529535,0.043562196,0.4420961,-0.018503759,-0.27394664,-0.024571454
510188,-0.1270741,0.044023156,0.03804935,-0.10206716,0.08467048,-0.027243387,0.05624761,0.3754001,-0.18911266,0.13811524,0.12403349,-0.089394994,-0.012770459,-0.067109376,0.0830713,0.025363429,0.4294816,-0.050556794,-0.2932413,0.002008422
510189,-0.121994115,0.03449017,0.021812448,-0.090688616,0.09058396,-0.039533347,0.04108971,0.35723504,-0.1773867,0.14257942,0.12381892,-0.08444804,-0.009244672,-0.084214814,0.095122114,0.040359344,0.47615457,-0.040486876,-0.2740567,-0.03220462
510190,-0.12725057,0.050314456,0.023569977,-0.09973974,0.10890192,-0.024985874,0.024473568,0.35911682,-0.17071989,0.15177017,0.11154694,-0.07700839,-0.02020398,-0.06396687,0.06632803,0.030468695,0.4313704,-0.04838697,-0.2840503,0.009774388
510191,-0.12383084,0.054139383,0.01287596,-0.090261005,0.10577227,-0.011458637,0.007513432,0.3634774,-0.17207268,0.15674675,0.09177568,-0.07354635,-0.004122885,-0.058042407,0.0741947,0.026198551,0.44201663,-0.060406893,-0.2995683,0.02064077
510192,-0.13199961,0.06901722,0.06362573,-0.08344114,0.10645314,-0.03197492,0.039580464,0.34920183,-0.18268897,0.15584472,0.12925135,-0.09759948,-0.045765895,-0.0724301,0.06335521,0.032586932,0.43201977,-0.039005406,-0.2941181,-0.0043590292
510193,-0.11823725,0.031465836,0.058844544,-0.06858783,0.0582451,-0.040049247,0.0788903,0.36734635,-0.18450084,0.13214439,0.15593517,-0.10377807,-0.04479307,-0.07835896,0.09610452,0.04446776,0.43874463,-0.032677617,-0.2771561,-0.020087263
510195,-0.13108623,0.03589579,0.02489052,-0.08405267,0.08520822,-0.044736736,0.05331031,0.33961675,-0.16950315,0.13492142,0.12850706,-0.09033706,-0.009810009,-0.0773308,0.10178248,0.04658528,0.44605505,-0.033369604,-0.2707245,-0.032891568
510197,-0.12016572,0.03928903,0.04165727,-0.09643169,0.084334694,-0.044879828,0.054466605,0.36487693,-0.17688474,0.12545331,0.14600189,-0.07020496,-0.026098264,-0.0830094,0.08782959,0.041332178,0.42573386,-0.032911304,-0.26486567,-0.0380963
510198,-0.11408504,0.03841611,0.047031865,-0.086822666,0.09926279,-0.026030855,0.06209419,0.35813144,-0.1855776,0.14138204,0.14470655,-0.09123973,-0.00753239,-0.070251495,0.07125705,0.04378661,0.43631768,-0.04182843,-0.2838018,-0.0032282895
510199,-0.12933633,0.032606315,0.034458496,-0.09848695,0.0736005,-0.053007714,0.0720402,0.36150202,-0.17644829,0.117297485,0.147385,-0.08000923,-0.014501949,-0.08793205,0.11411713,0.044201948,0.44036385,-0.027160093,-0.26041928,-0.057997964
510200,-0.119763225,0.03604181,0.049906615,-0.074885346,0.07176956,-0.038702693,0.06567241,0.36080933,-0.18207175,0.13422556,0.14515902,-0.09682432,-0.03307636,-0.07495173,0.08878844,0.04203487,0.43468872,-0.03623134,-0.27920064,-0.016512344
510201,-0.12346236,0.027919313,0.034010228,-0.09242917,0.062608264,-0.029593844,0.07176027,0.36804968,-0.18379292,0.12252736,0.14206982,-0.091189116,-0.03505076,-0.08507897,0.08728774,0.031811707,0.43349284,-0.03473206,-0.27033716,-0.0137626575
510202,-0.12725057,0.050314456,0.023569977,-0.09973974,0.10890192,-0.024985874,0.024473568,0.35911682,-0.17071989,0.15177017,0.11154694,-0.07700839,-0.02020398,-0.06396687,0.06632803,0.030468695,0.4313704,-0.04838697,-0.2840503,0.009774388
510203,-0.124741375,0.043915946,0.034780864,-0.092882216,0.08946984,-0.023310438,0.038688302,0.36310983,-0.17629887,0.15207148,0.12086719,-0.08379882,-0.028434755,-0.068725675,0.073973335,0.033708017,0.43353263,-0.048598908,-0.28560224,0.008981422
510205,-0.124741375,0.043915946,0.034780864,-0.092882216,0.08946984,-0.023310438,0.038688302,0.36310983,-0.17629887,0.15207148,0.12086719,-0.08379882,-0.028434755,-0.068725675,0.073973335,0.033708017,0.43353263,-0.048598908,-0.28560224,0.008981422
510206,-0.121507175,0.0412715,0.039691847,-0.0820825,0.08722607,-0.037163775,0.050566256,0.35333848,-0.17929567,0.13660409,0.13284342,-0.08887719,-0.019685829,-0.07105773,0.08042722,0.039254423,0.43005332,-0.04029274,-0.28153726,-0.012426722
510207,-0.1394679,0.031192055,0.011939352,-0.085776545,0.08344261,-0.051363073,0.05571135,0.32761022,-0.16093466,0.1334491,0.124712735,-0.09161445,-0.0011686636,-0.08281973,0.12046835,0.052999776,0.46005657,-0.027311865,-0.26126337,-0.05079829
510208,-0.13473226,0.043787107,0.012707838,-0.100971036,0.1013275,-0.028634595,0.027780559,0.34441048,-0.16520894,0.15268545,0.10617428,-0.07807476,-0.007905618,-0.070824854,0.08543866,0.03772309,0.44356176,-0.046073847,-0.2781233,-0.005470833
510209,-0.121507175,0.0412715,0.039691847,-0.0820825,0.08722607,-0.037163775,0.050566256,0.35333848,-0.17929567,0.13660409,0.13284342,-0.08887719,-0.019685829,-0.07105773,0.08042722,0.039254423,0.43005332,-0.04029274,-0.28153726,-0.012426722
510210,-0.1237058,0.04059354,0.042385913,-0.08578256,0.08073262,-0.028903835,0.05254968,0.37092623,-0.17629957,0.14612086,0.13443922,-0.091572374,-0.04246395,-0.07124473,0.08182999,0.036078963,0.43894967,-0.04071861,-0.2798767,0.00049822894
510211,-0.12825878,0.041261084,0.02570208,-0.09723535,0.10127355,-0.028409865,0.03929836,0.36412784,-0.17734976,0.14688571,0.124438144,-0.08186637,-0.017766768,-0.07386282,0.0734259,0.028656883,0.43833596,-0.043584332,-0.28204426,0.004915841
510212,-0.12684086,0.046357695,0.031860277,-0.1012377,0.09381405,-0.024306204,0.04097057,0.36660787,-0.18176976,0.14618714,0.116757885,-0.08310604,-0.014491626,-0.06608347,0.07491131,0.027900496,0.4294453,-0.051671527,-0.29079685,0.0077219615
510213,-0.121507175,0.0412715,0.039691847,-0.0820825,0.08722607,-0.037163775,0.050566256,0.35333848,-0.17929567,0.13660409,0.13284342,-0.08887719,-0.019685829,-0.07105773,0.08042722,0.039254423,0.43005332,-0.04029274,-0.28153726,-0.012426722
510214,-0.11565287,0.031163432,0.05043443,-0.08737794,0.08026068,-0.03715621,0.058340468,0.3747069,-0.18361099,0.14402929,0.14754535,-0.09169185,-0.03466565,-0.07564928,0.09646781,0.045431662,0.4373366,-0.04404507,-0.27578902,-0.014816851
510215,-0.13073544,0.0421142,0.03287854,-0.08280554,0.06925616,-0.036929287,0.04758984,0.36212116,-0.17747238,0.1458686,0.118854046,-0.08983873,-0.04037892,-0.072832234,0.09207292,0.030590568,0.43127134,-0.048340924,-0.2834144,-0.0036623809
510216,-0.1473154,0.040052146,0.00020379499,-0.1001938,0.083322965,-0.035406105,0.03087532,0.34248453,-0.15851891,0.1564229,0.095730886,-0.08155927,-0.018820254,-0.07698419,0.110019945,0.036519848,0.4545111,-0.04645288,-0.27202755,-0.014851366
510217,-0.15123834,0.04299902,-0.00809992,-0.092440665,0.08975188,-0.037777968,0.028054012,0.33449695,-0.1578851,0.15271682,0.08768551,-0.082808144,-0.011369405,-0.07747186,0.10992245,0.037039652,0.4589555,-0.049006015,-0.27301586,-0.023612278
510218,-0.11735102,0.028952548,0.0492613,-0.09968873,0.08250722,-0.03143285,0.05176164,0.3931542,-0.18276031,0.15588617,0.14943016,-0.08485691,-0.048436057,-0.08072266,0.098595686,0.04528908,0.4471609,-0.051328864,-0.27429843,-0.0043813726
510219,-0.11890988,0.027341045,0.0644912,-0.06454405,0.046831235,-0.04427592,0.08862485,0.37004519,-0.18842284,0.1279749,0.16743585,-0.10380776,-0.050146166,-0.087899365,0.10070151,0.048256844,0.4444171,-0.03207711,-0.27692682,-0.026094366
510220,-0.1270741,0.044023156,0.038049344,-0.10206716,0.08467048,-0.027243387,0.05624761,0.3754001,-0.1891127,0.13811524,0.12403349,-0.089394994,-0.012770459,-0.067109376,0.0830713,0.025363429,0.4294816,-0.050556794,-0.2932413,0.002008422
